year,co2,ch4,n2o,other_wmghg,o3,h2o_stratospheric,contrails,aerosol-radiation_interactions,aerosol-cloud_interactions,bc_on_snow,land_use,volcanic,solar,total_anthropogenic,total_natural,total
1750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999780663005404,0.09759026199288964,0.0,0.29756832829343005,0.29756832829343005
1751,0.0014160691022487542,0.0005082819670610318,7.397683113817112e-05,7.95800959438715e-10,0.0003,4.6718553514903924e-05,0.0,0.0006008075764663077,0.004718297155527534,-0.00035845879813243935,-0.0002290738886122979,0.19999036840457465,0.07924397293038964,0.007076619295012925,0.2792343413349643,0.2863109606299772
1752,0.002831800962747351,0.0010162567352663893,0.0001479455644783362,1.59160191887743e-09,0.0006,9.340887095788596e-05,0.0,0.001246775462043803,0.007354796734347911,-0.0004827430894947054,-0.0004581477772245958,0.1999945078831076,0.04916604324288964,0.012350095054724293,0.24916055112599725,0.26151064618072156
1753,0.00424719575756959,0.001523924797431807,0.00022190620449720087,2.387402878341742e-09,0.0009,0.00014007099762592645,0.0,0.0005365216160033958,0.004790002582369558,-0.0003725337690752094,-0.0006872216658368925,0.19999589157701825,0.012988284453827144,0.011299868907988255,0.21298417603084538,0.22428404493883364
1754,0.005662253662654876,0.0020312866450537667,0.00029585875566441193,3.1832038377804574e-09,0.0012,0.00018670497869474704,0.0,-0.0008746644225832361,-0.0020142084570835455,2.2776965064635963e-05,-0.0009162955544491916,0.1999963568370048,-0.021426608124297853,0.0055937157562203025,0.17856974871270695,0.18416346446892726
1755,0.007076974853804716,0.002538342768314888,0.00036980322243956117,3.979004797219172e-09,0.0014999999999999998,0.00023331085921930633,0.0,0.0005845575643701339,0.0013096061388151808,2.022627807684875e-05,-0.0011453694430614884,0.17302788395006144,-0.04590392746023535,0.012487456220983942,0.1271239564898261,0.13961141271081004
1756,0.008491359506679213,0.0030450936560881886,0.00044373960927523607,4.774805756657887e-09,0.0018,0.00027988868413419114,0.0,0.00018181644727221474,0.0045199657234776276,-0.0004167494094783543,-0.0013744433316737873,-0.07767257582571102,-0.05348581222586035,0.016970675660580286,-0.13115838805157137,-0.11418771239099108
1757,0.009905407796804514,0.0035515397959428453,0.0005176679206144557,5.5706067160966024e-09,0.0021,0.00032643849825414657,0.0,0.00045048159064516025,-0.005533349949243391,0.0007231715402500068,-0.0016035172202860841,0.06635119460703175,-0.034343893280547856,0.01043784554358837,0.03200730132648389,0.04244514687007226
1758,0.011319119899568074,0.004057681674148324,0.0005915881608937206,6.366407675560915e-09,0.0024,0.00037296034627445473,0.0,0.00046380782407902,-0.0018418003972351681,0.000329110423412324,-0.001832591108898383,0.15326806622029782,0.017013235625702144,0.01585988318865004,0.17028130184599996,0.18614118503465
1759,0.012732495990221237,0.004563519775679388,0.0006655003345391533,7.162208634999629e-09,0.0027,0.0004194542727713962,0.0,-0.00016043803529499807,-0.002662028151433675,0.0002808613731262742,-0.00206166499751068,0.1842164991664947,0.06751233230538964,0.01647770772430673,0.25172883147188435,0.2682065391961911
1760,0.014145536243873305,0.0050690545842213474,0.000739404445969548,7.958009594438344e-09,0.003,0.0004659203222027315,0.0,-0.0014011841583781548,-0.0068451322938211205,0.0004328833719882316,-0.002290738886122979,0.1946920959819668,0.09239526687570214,0.013315751587942504,0.28708736285766895,0.30040311444561146
1761,0.015558240835503834,0.005574286582174435,0.0008133004995963967,8.753810553877059e-09,0.0032999999999999995,0.0005123585389081039,0.0,-5.0953745276339244e-05,-0.00518249698140883,0.0005758601196592069,-0.0025198127747352757,0.19821458874580505,0.08624863601632714,0.018580791828232086,0.2844632247621322,0.3030440165903643
1762,0.016970609939951826,0.006079216250658679,0.0008871884998217575,9.549611513315775e-09,0.0036,0.0005587689671094871,0.0,-0.0006703174534328984,-0.001584876838832749,5.6325126092835765e-05,-0.0027488866633475747,-0.8062714455214892,0.06415820632882714,0.02314803737763288,-0.742113239192662,-0.7189652018150292
